PersonID,country,source,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screensize,uniquenetworklocation,hand,religion,orientation,race,voted,married,familysize,major
7209,ID,0,7,237,149,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,16,1,1,1,10,1,10,2,3,2,english
7210,US,0,24,238,354,1,5,7,7,5,7,7,1,7,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,15,1,2,1,4,0,10,2,0,4,Performing arts
7211,MY,0,28,235,354,6,6,7,1,6,2,7,3,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1,2,54,1,1,1,10,4,10,1,2,6,Biology
7212,MY,1,4,203,183,3,1,6,7,6,5,2,2,1,3,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,3,2,2,2,19,1,2,1,10,1,10,2,1,4,English
7213,ID,0,49,375,323,7,3,5,5,6,4,6,1,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,13,1,1,1,10,1,10,2,1,2,
7214,MY,0,4,550,206,5,6,6,6,7,5,6,5,5,7,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,1,2,18,1,2,1,10,1,10,2,1,3,civil engineering
7215,MY,2,6,430,170,5,5,3,6,3,7,3,4,3,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,2,2,19,1,1,1,10,1,10,2,1,3,Business marketig
7216,MY,0,4,149,152,4,4,5,5,5,4,5,4,4,4,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,22,1,1,1,10,1,10,2,1,6,Business
7217,MY,2,7,231,10846,6,3,5,5,5,7,7,3,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,2,24,1,1,1,10,1,10,2,2,5,Accounting 
7218,MY,1,58,229,173,6,4,4,7,5,3,6,5,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,21,1,2,1,10,5,70,2,1,3,Interpersonal Communication
7219,MY,0,17,463,237,4,6,6,7,1,6,5,5,5,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,19,1,1,1,10,5,10,2,1,4,
7220,MY,2,51,195,13534,2,6,5,7,3,5,5,2,4,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,23,1,1,2,10,1,10,2,1,5,Agriculture
7221,MY,1,8,167,178,1,3,6,7,2,7,4,3,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,24,1,2,1,10,0,10,2,1,5,Information Security
7222,MY,1,101327,102,103,6,7,5,7,4,5,5,7,1,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,18,1,2,1,10,5,70,2,1,6,Sport science
7223,MY,2,4,316,420,5,5,6,6,7,7,7,4,3,5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,3,1,1,2,19,1,1,1,10,2,10,2,1,7,Computer Science
7224,MY,0,4,202,241,4,6,3,5,6,5,5,6,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,3,2,2,24,1,1,1,10,1,10,2,2,9,development
7225,MY,0,7,227,297,4,5,5,7,4,2,5,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,2,2,20,1,2,2,10,1,10,2,1,5,Industrial design
7226,MY,1,3,203,196,5,4,5,3,5,3,6,2,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,19,1,1,1,10,1,10,2,1,4,
7227,MY,0,20,199,202,4,3,6,5,4,5,5,5,5,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,20,1,1,1,10,0,10,2,1,5,
7228,MY,0,3,104,124,4,6,5,7,1,5,6,5,2,4,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,3,2,2,16,1,1,1,10,2,10,2,1,3,
7229,MY,0,8,373,230,6,6,6,7,4,5,6,4,2,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1,2,1,10,1,10,2,1,5,Business and Accountancy
7230,MY,2,3,1778,1137,4,6,6,7,6,4,7,5,4,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,19,1,1,1,10,1,10,2,1,2,Language
7231,MY,0,1564,231,232,2,6,6,7,3,4,6,5,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,16,1,2,1,10,1,10,2,1,4,Theater
7232,MY,1,7,183,135,5,5,4,6,6,4,5,3,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,20,1,1,1,10,1,10,2,1,3,Accounting
7233,MY,2,4,143,207,4,5,1,7,5,7,2,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,20,1,1,3,10,1,10,2,1,4,english
7234,MY,0,19,653,180,2,6,4,7,6,5,7,5,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,1,21,1,1,1,10,5,10,2,1,4,english
7235,MY,0,5,150,136,6,2,6,5,7,7,7,1,5,7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,3,2,2,1,21,1,1,1,10,1,10,2,1,1,English
7236,MY,2,25,539,445,4,5,6,6,6,7,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,24,1,1,1,10,0,10,,1,3,Administrative science
7237,MY,0,3,183,258,1,5,5,4,3,5,5,6,6,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,17,1,1,1,10,1,10,2,1,5,Science Computer
7238,MY,2,3,476,220,5,5,5,6,5,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,2,2,19,1,1,1,10,1,10,2,1,2,Teaching English as Second Language 
7239,MY,1,3,147,162,6,6,3,4,7,7,7,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,2,26,1,1,1,10,0,10,,1,4,health management
7240,MY,2,4,194,210,2,5,4,7,1,6,5,5,2,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,2,23,1,1,1,10,1,10,2,1,6,English Applied Linguistics
7241,MY,1,8,266,255,6,5,5,4,6,2,6,3,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,16,1,1,1,4,2,10,2,1,1,Tourism 
7242,MY,2,3,184,124,1,6,3,6,5,7,4,5,2,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,2,17,1,1,1,10,1,10,2,1,3,
7243,MY,1,60,190,159,4,3,3,2,5,4,4,5,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,1,2,20,1,1,2,10,4,10,2,1,4,Engineering
7244,MY,1,3,339,242,4,4,3,5,4,7,3,7,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,20,1,2,1,4,4,10,2,1,6,Civil engineering
7245,MY,0,6,100,153,1,2,3,3,1,5,0,6,4,7,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,1,2,1,15,1,1,1,10,5,10,1,1,2,civil engineering
7246,MY,2,3,1097,170,4,5,7,4,7,5,5,4,4,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,1,26,2,1,1,10,1,10,2,1,3,information technology
7247,MY,0,8,406,256,5,6,2,7,5,7,7,2,4,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,3,2,2,15,1,1,1,10,0,10,2,1,4,
7248,MY,1,17,224,182,5,7,7,7,6,4,3,7,1,7,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,3,2,2,2,20,1,2,1,10,1,70,2,1,4,Science
7249,,1,2,180,165,7,6,7,6,7,5,6,6,7,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,21,2,2,2,10,1,10,2,1,5,chemistry
7250,MY,0,3,195,436,3,5,7,5,6,1,2,2,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,1,2,22,1,2,2,10,0,10,2,1,4,Accounting
7251,MY,0,44,494,417,4,5,6,2,5,1,6,5,5,6,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,17,1,1,1,10,1,10,2,1,3,
7252,MY,0,7,144,189,3,5,3,6,6,6,6,5,5,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,20,1,1,1,10,3,10,2,1,3,Mechanical engineering 
7253,MY,0,3,165,143,5,3,5,6,5,2,7,5,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,21,1,1,2,10,1,10,2,1,7,Electrical engineering 
7254,JP,0,3,165,178,7,5,2,4,4,2,5,7,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,21,1,1,1,10,1,10,2,1,5,Civil engineering 
7255,MY,0,5,335,144,2,5,5,6,3,5,5,5,4,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,17,1,2,1,10,1,10,2,1,4,
7256,MY,2,16,269,321,5,3,7,6,6,7,5,5,7,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,2,2,2,2,17,1,1,2,10,0,10,2,1,3,architecture
7257,MY,2,4,174,114,3,1,4,2,5,5,1,2,6,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,1,2,20,1,1,1,10,1,10,2,1,3,Business
7258,MY,2,7,300,219,1,4,5,7,2,7,5,3,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,2,18,1,1,1,10,1,10,2,1,4,Interactive & Digital Media
7259,MY,2,2,232,116,3,3,3,5,5,4,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,21,1,2,1,10,5,10,2,1,4,Management
7260,MY,0,16,579,352,4,5,5,7,7,6,7,7,5,4,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,17,1,1,1,10,0,10,2,1,6,Civil engineering
7261,MY,2,2,220,235,5,1,3,6,5,4,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,19,2,2,1,10,1,10,2,1,2,law
7262,MY,2,18,419,127,1,3,6,7,5,7,6,5,5,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,20,1,1,2,10,5,10,2,1,4,
7263,ID,0,6,386,425,1,5,5,5,4,7,6,5,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,16,1,1,1,10,1,10,2,1,2,Dentist
7264,MY,0,12,174,223,6,6,5,7,5,7,7,7,5,2,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,3,2,2,20,1,1,1,10,1,10,2,1,5,Mass Communication
7265,MY,2,49,293,476,6,6,4,3,7,1,6,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,21,1,1,1,10,5,10,2,1,4,architecture 
7266,MY,1,4,282,340,4,2,5,6,3,2,5,3,2,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,2,1,1,22,1,1,1,10,1,10,2,1,3,engineering 
7267,US,2,11,1073,146,1,6,7,3,6,5,3,2,7,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,3,1,2,1,25,2,1,1,1,2,60,1,1,2,Theatre
7268,BN,0,23,199,177,5,1,6,4,7,5,5,4,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,30,1,1,1,10,1,10,2,1,7,Computer Science
7269,MY,0,16,262,387,5,2,6,6,7,6,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,24,1,1,1,10,0,10,2,1,6,Arts
7270,US,1,6,199,146,3,3,6,2,6,4,5,3,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,2,2,1,24,2,1,1,12,1,30,1,1,2,Mass Communication
7271,MY,0,10,153,252,4,5,6,7,3,6,6,6,5,7,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1,1,1,10,0,10,2,1,5,Accounting 
7272,MY,0,3,350,106,2,5,5,6,3,6,6,5,4,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,17,1,2,1,10,1,10,2,1,4,
7273,MY,2,3,257,140,2,2,4,5,5,5,4,1,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1,2,19,1,2,1,10,1,10,1,1,4,Civil engineering 
7274,US,0,3,173,172,1,3,7,7,3,7,7,1,7,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,2,1,15,1,2,1,4,0,10,2,0,4,Performing Arts
7275,MY,0,563,252,249,3,2,5,5,6,1,6,5,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,1,21,1,1,2,10,1,10,2,1,3,english linguistics 
7276,MY,2,12,179,335,4,4,7,6,6,6,6,3,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,19,1,1,1,10,1,10,2,1,3,Chemical Engineering 
7277,MY,2,3,219,357,5,3,4,6,3,7,6,7,2,4,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,2,2,2,2,17,1,1,1,10,1,10,2,1,5,Englsih
7278,MY,2,17,155,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,23,1,2,1,10,1,10,2,1,5,Administration 
7279,MY,2,30,702,236,6,3,6,6,5,5,6,5,4,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,2,2,22,1,1,1,10,1,70,2,1,5,Computational mathematics
7280,MY,0,3,642,142,6,5,5,6,6,5,6,3,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,2,19,1,2,1,10,1,10,2,1,4,English
7281,MY,2,2,283,206,4,4,6,3,7,6,5,7,4,4,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,4,3,2,1,22,1,1,1,10,1,10,2,1,4,event management 
7282,MY,1,7,177,189,5,5,6,5,6,3,5,5,5,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,19,1,1,2,4,1,10,2,1,3,Literature
7283,MY,1,682,672,352,4,5,4,6,7,7,6,5,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,16,1,1,1,10,1,10,2,1,3,
7284,MY,0,133,183,163,6,6,7,7,5,3,7,4,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,2,21,1,1,1,10,1,10,2,1,7,Civil engineering 
7285,MY,0,3,362,326,3,3,7,2,7,2,7,1,7,2,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,2,3,2,2,17,1,1,1,10,1,10,2,1,4,Fashion design
7286,MY,0,9,1211,232,1,1,7,5,6,5,7,5,7,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,18,1,1,1,10,4,10,2,1,4,
7287,MY,0,8,109,190,5,5,6,4,7,4,4,4,5,4,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,3,3,2,2,22,1,2,1,10,1,70,2,1,4,English
7288,MY,0,8,171,202,1,1,2,6,7,4,7,5,4,5,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,4,3,2,2,24,1,2,1,10,1,70,2,1,3,Physics
7289,MY,2,52,155,111,5,4,4,3,4,4,5,6,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,2,2,21,2,1,1,10,0,10,2,1,4,TESL
7290,AU,0,4,267,202,3,2,3,1,7,3,5,6,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,1,1,23,1,1,1,10,1,10,2,1,3,Petroleum Engineering
7291,MY,0,20,183,213,5,4,3,7,4,6,3,5,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,21,1,1,1,10,1,10,2,1,5,-
7292,MY,0,8,341,199,4,4,4,3,4,1,1,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,20,1,2,1,10,4,10,2,1,2,Aircraft engineering
7293,MY,0,17,179,177,5,3,3,6,5,6,5,7,2,6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,3,2,2,19,1,1,1,10,4,10,2,1,4,Math
7294,MY,2,4,158,1029,7,5,5,2,6,2,7,5,7,2,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,2,23,1,2,1,10,1,70,2,1,4,Medicine
7295,MY,2,3,196,208,5,1,7,6,7,5,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,2,20,1,1,1,10,5,10,2,1,2,Electrical engineering
7296,MY,0,7,240,282,5,5,7,3,6,5,6,2,7,5,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,2,2,1,2,18,1,1,3,10,1,10,2,1,5,Sports science
7297,MY,0,3,186,114,2,5,6,7,5,6,5,3,4,3,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,3,3,2,1,22,1,1,1,10,1,10,2,1,2,
7298,MY,2,4,194,174,3,1,3,7,7,7,7,7,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,18,1,1,1,10,5,10,2,1,5,Graphic design 
7299,MY,0,2,205,185,5,4,6,6,5,6,3,3,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,2,22,1,1,1,10,1,10,2,1,3,Accounting
7300,MY,1,104,296,173,4,2,5,2,6,3,4,3,4,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,23,2,1,1,10,0,70,2,1,7,Administartion
7301,MY,2,4,242,190,5,3,4,5,5,4,5,3,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,2,20,1,1,2,10,1,10,2,1,5,Engineering
7302,MY,0,49,211,215,3,2,3,6,5,6,7,5,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,3,2,2,22,1,1,1,10,1,10,2,1,6,Mechanical 
7303,MY,0,3,314,298,6,5,6,7,6,7,7,2,3,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,3,2,1,22,2,1,2,10,1,10,2,1,2,Education
7304,MY,0,15,194,181,2,5,7,5,5,2,7,6,3,2,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,2,19,1,2,1,10,1,10,2,1,3,Communication 
7305,MY,0,14,258,269,5,5,4,5,5,6,7,5,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,2,18,1,1,2,10,5,10,2,1,3,Computer Engineering
7306,MY,1,3,269,225,6,7,4,7,5,7,6,4,2,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,1,22,1,1,1,10,1,10,2,1,8,Social science
7307,MY,1,4,165,305,4,4,5,5,5,5,4,4,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,21,1,1,1,10,1,10,2,1,3,Business 
7308,MY,1,2,316,211,6,7,5,7,7,5,7,7,4,2,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,2,2,2,2,20,1,1,1,10,2,10,2,1,5,Journalism
7309,MY,1,18,214,224,2,3,6,7,2,7,4,2,2,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,2,23,1,1,1,10,5,70,2,1,0,environmental
7310,MY,2,1031,1008,419,4,5,6,7,0,6,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,22,1,1,2,10,1,10,2,1,7,Egineeering
7311,MY,0,32,217,189,6,6,5,7,7,7,7,4,3,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,2,1,22,1,2,1,10,0,10,2,1,5,Hospitality
7312,MY,1,916,220,247,4,2,4,7,7,7,6,2,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,18,1,2,1,10,1,10,2,1,6,Liberal Arts
7313,MY,0,31,206,203,3,4,6,7,5,6,7,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,18,1,1,1,10,5,10,2,1,8,psychology
7314,MY,0,7,166,136,6,6,5,6,5,3,7,5,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,2,19,1,1,1,10,2,10,2,1,3,Language Art
7315,MY,0,5,232,280,4,4,5,3,5,7,6,2,2,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,4,1,2,2,18,1,1,1,10,1,10,2,1,4,Science technical
7316,MY,1,2,268,238,3,2,2,5,6,6,7,5,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,17,1,1,1,10,1,10,2,1,3,
7317,MY,2,29,398,252,6,4,7,3,7,5,7,1,7,6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,2,2,23,1,2,1,10,1,10,2,1,4,
7318,MY,0,60,209,201,5,5,6,6,6,5,5,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,25,1,1,1,10,5,10,2,1,4,Fashion
7319,MY,1,16,522,302,2,7,6,6,2,7,5,6,2,4,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,1,2,2,17,1,1,1,10,1,10,2,1,7,
7320,MY,2,73,423,283,6,4,3,7,5,6,6,2,3,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,1,2,2,23,1,2,1,10,1,10,2,1,1,Microbiology 
7321,MY,2,4,137,132,2,6,5,6,3,4,5,2,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,19,1,2,1,10,1,70,2,1,5,Business administration
7322,MY,0,53,135,139,5,4,6,6,6,5,5,7,2,7,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,3,3,2,2,20,1,2,1,10,1,10,2,1,4,Chemistry
7323,CA,2,120,301,366,4,5,6,5,6,5,7,5,5,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,3,3,2,1,71,2,1,1,12,1,60,2,3,3,IT
7324,MY,0,8,3548,688,5,2,4,3,4,0,5,6,6,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,2,21,1,1,1,10,1,10,2,1,4,Banking
7325,MY,2,3,327,207,5,5,7,5,4,2,6,4,3,6,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,3,2,2,2,20,1,1,1,10,1,10,2,1,4,pharmacy
7326,MY,2,10,304,202,4,2,7,4,6,6,5,4,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,16,1,2,1,10,1,10,2,1,3,English 
7327,MY,2,4,136,102,4,3,4,6,3,3,6,4,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,20,2,1,1,10,1,10,2,1,7,Law
7328,MY,0,19,302,226,5,6,6,5,7,4,5,4,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,30,1,1,1,10,5,70,1,1,3,Tourism
7329,MY,0,3,415,176,5,4,5,6,5,5,7,5,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,19,1,1,1,10,5,10,2,1,2,Information Management 
7330,MY,0,24,258,608,6,7,6,7,5,7,4,5,3,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,1,23,1,1,3,10,2,10,2,1,2,Psychology
7331,ID,0,4,81,130,4,3,2,7,3,3,7,7,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,16,1,2,1,10,1,10,2,1,4,Korean literature
7332,MY,0,15,151,136,4,3,5,4,6,6,6,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,18,1,1,1,10,1,10,2,1,5,Accountancy
7333,NZ,2,1567,1562,150,6,2,4,7,6,4,5,2,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,18,1,1,1,10,2,10,2,1,4,Accounting
7334,MY,1,3,128,177,4,4,5,4,4,6,4,5,4,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,14,1,2,1,10,1,10,2,1,4,doctoring
7335,MY,0,77,184,326,5,5,6,7,6,2,6,4,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,2,1,22,1,1,1,10,0,10,2,1,4,Accounting
7336,MY,0,63,479,521,6,3,6,6,7,5,7,2,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,3,2,2,16,1,1,1,10,3,10,2,1,7,Psychology 
7337,MY,2,2,174,138,4,5,3,6,4,7,7,7,4,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,19,1,1,1,10,5,70,2,1,2,
7338,MY,0,11,739,222,6,5,5,6,4,3,4,5,4,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1,2,1,10,1,10,2,1,3,Science Agriculture 
7339,MY,2,8,248,69,0,0,0,6,6,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3,3,1,2,20,1,1,2,10,0,10,2,1,3,
7340,MY,1,6,175,146,4,4,6,4,5,6,4,1,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,23,1,2,1,10,5,10,2,1,3,Office system management 
7341,MY,0,4,153,109,5,1,3,5,3,4,0,5,5,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,1,2,1,20,1,2,1,10,5,10,2,1,3,language
7342,MY,1,7,262,209,6,5,6,6,7,3,6,3,4,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,20,1,2,1,10,0,10,2,1,3,Engineering Entrepreneurship
7343,MY,0,9,307,188,4,5,4,6,4,5,5,5,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,21,1,1,1,10,5,10,2,1,2,Business
7344,MY,2,10,195,158,6,4,6,7,6,5,6,4,3,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,19,1,1,1,10,0,10,2,1,8,Counselling
7345,MY,0,4,212,158,6,6,5,3,6,5,5,6,3,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,20,1,2,3,10,3,10,2,1,3,Accounting
7346,MY,2,5,215,161,2,4,1,6,4,7,5,7,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,2,19,1,1,1,10,5,10,2,1,1,Aircraft Maintenance
7347,MY,1,5,293,267,5,7,6,7,7,1,4,4,3,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,21,1,1,1,10,1,60,2,1,7,Office management 
